"Source Name","BLAKE3 Hash Digest","SIMD Tier","Threads Used","Execution Time (s)","Throughput (MB/s)","File Size (bytes)","Data Source"
f0156112.jpg,"f26c452cd36678594159b9aaf78bb5b4ae115e5cd2fdf9bb1833ee882800f3e0",AVX-512,12,0.000198,9.334,1937,2011-10-19-Sample.E01
f0156104.jpg,"8211914fa3f0a4ad082aff7b4d235acfc471ff5023971e3a7ba068e1fd80e9eb",AVX-512,12,0.0002,9.336,1956,2011-10-19-Sample.E01
f0156096.jpg,"dc0e1e7d9c43749d852872090df23c57d36b5db28e4bee93229b4c2260621cab",AVX-512,12,0.000246,7.752,2002,2011-10-19-Sample.E01
f0156088.jpg,"9f99c3db7e48280b7b09dfcf28c56f7aad9f532556a6b910e72e505b2c48537c",AVX-512,12,0.000247,7.355,1905,2011-10-19-Sample.E01
f0156072.jpg,"6e8f509ad7ce277f5537208432203be33626b711b0d1e33d2ff430fcda24b8a8",AVX-512,12,0.000239,23.396,5856,2011-10-19-Sample.E01
f0156056.jpg,"da79410c5e7d7c64e222ecf189ab20898c5ed30476489ffc76793751bf7517fb",AVX-512,12,0.000216,35.498,8040,2011-10-19-Sample.E01
f0156032.jpg,"99b605e9dcc09a9e6fde6c11845f551e349306e04222e90c1d1164b86da99617",AVX-512,12,0.000352,28.019,10330,2011-10-19-Sample.E01
f0156008.jpg,"8cfdac8a3bbb25e933ea8920549171f69a7d1b2fee12569da70604e591b74a8f",AVX-512,12,0.00022,41.217,9504,2011-10-19-Sample.E01
f0155984.jpg,"229292b2bc187698d9cd29e746cdc2f0bdfb318c0a213c42f6f449472615ba5e",AVX-512,12,0.000313,6.224,2044,2011-10-19-Sample.E01
f0155992.jpg,"cc69d4b2531403ec6a37b00be32e9da763138c9603b78712a2f33d1f6a265c06",AVX-512,12,0.000212,34.011,7557,2011-10-19-Sample.E01
f0155960.jpg,"88af04e1a13b6d2e81c8574cb917a1732ae1e825ea0006fa1bfb685a2ae61de5",AVX-512,12,0.000354,32.338,12014,2011-10-19-Sample.E01
f0155936.jpg,"6616330d8d4acc08aeb4cb460750d3a3aa9512cb953d3319aee7c208216d9baf",AVX-512,12,0.000274,31.932,9161,2011-10-19-Sample.E01
f0155888.jpg,"f69a68191e0c7ff4928b6c4f7a053c5118c8e5f2f749707e596561055df1d3b0",AVX-512,12,0.000342,31.818,11397,2011-10-19-Sample.E01
f0155912.jpg,"cd134efd0a608169299c87de07aa17de4cc8fc2174accf5b5cd0e1a26b84da3e",AVX-512,12,0.000432,19.424,8803,2011-10-19-Sample.E01
f0155864.jpg,"13da9a8982a76b24804b2295df4c3881f9f5ffab3161852d93086b249a9f9c95",AVX-512,12,0.00027,36.645,10390,2011-10-19-Sample.E01
f0155832.jpg,"6087447ff326b4f8c2b414c2db2afeae6e3d3a8486197d27709c277b98b9f011",AVX-512,12,0.000233,51.843,12677,2011-10-19-Sample.E01
f0155776.jpg,"2eea70ba7799fe5d88bc6cb584f26299a9af7d9c25446d39a708e859c452c1f0",AVX-512,12,0.00021,44.72,9852,2011-10-19-Sample.E01
f0155800.jpg,"d204d6f10ef016c951a66afe57492a9bed39ebb2392e1fd9c3650d3ec696e14c",AVX-512,12,0.000206,57.405,12418,2011-10-19-Sample.E01
f0155744.jpg,"b04f40aa426967a682ea863bfd312aee4ed1ba91bc978a08e538837b07bfc204",AVX-512,12,0.0004,16.643,6977,2011-10-19-Sample.E01
f0155760.jpg,"8371963cf629ba055aea34a77911ae00503ae11eb46cce2365a3b93d04ce9f3a",AVX-512,12,0.00027,28.744,8150,2011-10-19-Sample.E01
f0155712.jpg,"0f5ca903c90587c4efeeeee76277e9fb1dd50a3a80acdcad1348f92124223e74",AVX-512,12,0.000286,45.266,13556,2011-10-19-Sample.E01
f0155680.jpg,"fa09edecd47cc58441193a1ae77048af3330af7f54b322966b90a8f4bb6b2ed0",AVX-512,12,0.000229,52.566,12639,2011-10-19-Sample.E01
f0155648.jpg,"44b31b29d75d7fe2e0fc7853fc7ffabb2edadbfcd015b47b9a76a2e3c0fc0ba2",AVX-512,12,0.000236,55.759,13810,2011-10-19-Sample.E01
f0155624.jpg,"0e9bf31bfbbb458bdea1b95be346c1db04560b10ae83478c0b68a76f7735538f",AVX-512,12,0.000246,47.439,12227,2011-10-19-Sample.E01
f0155600.jpg,"5de43e31c1229c5e93f291df7060bfc22253a4ba632bb81c17a0ed41610a78d7",AVX-512,12,0.000354,32.859,12204,2011-10-19-Sample.E01
f0155568.jpg,"f0342a71e80232a557ab92e05e8b92d386971353fe95741d096a61ff0d1a2ec0",AVX-512,12,0.000356,35.341,13200,2011-10-19-Sample.E01
f0155544.jpg,"91ac90a02c7fa9b3a4128451de3b0cef9d030a62536492f5b938b078d212c519",AVX-512,12,0.000483,19.433,9850,2011-10-19-Sample.E01
f0155512.jpg,"0d6327ecc152cda2405f2401b028a46dd0c613212b554c5fd9521851f607cde5",AVX-512,12,0.000268,45.554,12811,2011-10-19-Sample.E01
f0155472.jpg,"cfe547e55e955ca9fa2fcca2dd85ea2cfc5e7285c1e9ddde6004ba2b195719ce",AVX-512,12,0.000272,59.187,16881,2011-10-19-Sample.E01
f0155448.jpg,"2a486870752a4966c32f2736162dd1ce93f8c0f7f1d700b2663e296ac1654140",AVX-512,12,0.00022,40.948,9429,2011-10-19-Sample.E01
f0155432.jpg,"0ec7c5413ee32a13e65e5f0c091462fa9378c0e296006244c9789c0947396af7",AVX-512,12,0.000251,26.427,6961,2011-10-19-Sample.E01
f0155408.jpg,"1ba6999539ec71704cc7849cc19e899ce9561194f7cb10b714ef775e2bdd0b18",AVX-512,12,0.000224,47.01,11027,2011-10-19-Sample.E01
f0155384.jpg,"dc6394d6622fd0719bfa2154184edd481ecae04993fd2d74fa5b10622668ebf1",AVX-512,12,0.000259,39.827,10833,2011-10-19-Sample.E01
f0155360.jpg,"f9fff2f730e7211d46f764f0890f9ccd27c31b0f21d685aad006f7bf5cb13670",AVX-512,12,0.000477,19.454,9722,2011-10-19-Sample.E01
